Date,Time,DateTime,Height,Tide_Type,Station_Code,Station_Name,Year
23/1/2023,15:13,23/1/2023 15:13,1.28,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
23/1/2023,15:17,23/1/2023 15:17,1.06,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
23/1/2023,15:17,23/1/2023 15:17,1.13,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
23/1/2023,15:19,23/1/2023 15:19,1.13,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
23/1/2023,15:33,23/1/2023 15:33,1.15,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
23/1/2023,15:44,23/1/2023 15:44,1.16,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
23/1/2023,15:48,23/1/2023 15:48,1.16,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
23/1/2023,15:54,23/1/2023 15:54,1.13,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
23/1/2023,15:58,23/1/2023 15:58,1.15,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
23/1/2023,16:25,23/1/2023 16:25,1.14,低潮 (Low Tide),TAO,Tai O (大澳),2023
23/1/2023,16:29,23/1/2023 16:29,1.13,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
23/1/2023,17:21,23/1/2023 17:21,1.1,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
23/1/2023,22:13,23/1/2023 22:13,2.72,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
23/1/2023,22:16,23/1/2023 22:16,2.78,高潮 (High Tide),SPW,Shek Pik (石壁),2023
23/1/2023,22:17,23/1/2023 22:17,2.72,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
23/1/2023,22:18,23/1/2023 22:18,2.76,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
23/1/2023,22:20,23/1/2023 22:20,2.61,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
23/1/2023,22:21,23/1/2023 22:21,2.66,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
23/1/2023,22:22,23/1/2023 22:22,2.76,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
23/1/2023,22:37,23/1/2023 22:37,2.88,高潮 (High Tide),TAO,Tai O (大澳),2023
23/1/2023,22:41,23/1/2023 22:41,2.85,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
23/1/2023,22:57,23/1/2023 22:57,2.61,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
23/1/2023,22:57,23/1/2023 22:57,2.7,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
23/1/2023,23:05,23/1/2023 23:05,3.04,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
24/1/2023,5:07,24/1/2023 5:07,0.24,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
24/1/2023,5:07,24/1/2023 5:07,0.32,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
24/1/2023,5:23,24/1/2023 5:23,0.28,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
24/1/2023,5:26,24/1/2023 5:26,0.45,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
24/1/2023,5:31,24/1/2023 5:31,0.28,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
24/1/2023,5:38,24/1/2023 5:38,0.19,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
24/1/2023,5:41,24/1/2023 5:41,0.22,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
24/1/2023,5:46,24/1/2023 5:46,0.11,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
24/1/2023,6:00,24/1/2023 6:00,0,低潮 (Low Tide),TAO,Tai O (大澳),2023
24/1/2023,6:06,24/1/2023 6:06,0.18,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
24/1/2023,6:37,24/1/2023 6:37,0.07,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
24/1/2023,7:51,24/1/2023 7:51,-0.08,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
24/1/2023,16:08,24/1/2023 16:08,1.24,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
24/1/2023,16:12,24/1/2023 16:12,1.03,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
24/1/2023,16:12,24/1/2023 16:12,1.08,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
24/1/2023,16:12,24/1/2023 16:12,1.09,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
24/1/2023,16:25,24/1/2023 16:25,1.11,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
24/1/2023,16:36,24/1/2023 16:36,1.1,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
24/1/2023,16:39,24/1/2023 16:39,1.1,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
24/1/2023,16:45,24/1/2023 16:45,1.08,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
24/1/2023,16:51,24/1/2023 16:51,1.1,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
24/1/2023,17:18,24/1/2023 17:18,1.07,低潮 (Low Tide),TAO,Tai O (大澳),2023
24/1/2023,17:21,24/1/2023 17:21,1.07,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
24/1/2023,18:28,24/1/2023 18:28,1.04,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
24/1/2023,23:04,24/1/2023 23:04,2.59,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
24/1/2023,23:08,24/1/2023 23:08,2.59,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
24/1/2023,23:08,24/1/2023 23:08,2.63,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
24/1/2023,23:09,24/1/2023 23:09,2.65,高潮 (High Tide),SPW,Shek Pik (石壁),2023
24/1/2023,23:14,24/1/2023 23:14,2.54,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
24/1/2023,23:15,24/1/2023 23:15,2.49,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
24/1/2023,23:17,24/1/2023 23:17,2.65,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
24/1/2023,23:29,24/1/2023 23:29,2.75,高潮 (High Tide),TAO,Tai O (大澳),2023
24/1/2023,23:31,24/1/2023 23:31,2.71,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
24/1/2023,23:45,24/1/2023 23:45,2.51,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
24/1/2023,23:55,24/1/2023 23:55,2.91,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
24/1/2023,23:59,24/1/2023 23:59,2.6,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
25/1/2023,5:47,25/1/2023 5:47,0.37,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
25/1/2023,5:47,25/1/2023 5:47,0.44,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
25/1/2023,6:00,25/1/2023 6:00,0.42,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
25/1/2023,6:02,25/1/2023 6:02,0.59,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
25/1/2023,6:07,25/1/2023 6:07,0.42,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
25/1/2023,6:16,25/1/2023 6:16,0.34,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
25/1/2023,6:18,25/1/2023 6:18,0.36,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
25/1/2023,6:26,25/1/2023 6:26,0.26,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
25/1/2023,6:41,25/1/2023 6:41,0.15,低潮 (Low Tide),TAO,Tai O (大澳),2023
25/1/2023,6:42,25/1/2023 6:42,0.32,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
25/1/2023,7:16,25/1/2023 7:16,0.2,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
25/1/2023,8:25,25/1/2023 8:25,0.03,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
25/1/2023,17:02,25/1/2023 17:02,1.24,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
25/1/2023,17:05,25/1/2023 17:05,1.08,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
25/1/2023,17:07,25/1/2023 17:07,1.03,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
25/1/2023,17:07,25/1/2023 17:07,1.09,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
25/1/2023,17:17,25/1/2023 17:17,1.09,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
25/1/2023,17:27,25/1/2023 17:27,1.09,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
25/1/2023,17:29,25/1/2023 17:29,1.09,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
25/1/2023,17:36,25/1/2023 17:36,1.07,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
25/1/2023,17:43,25/1/2023 17:43,1.07,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
25/1/2023,18:11,25/1/2023 18:11,1.05,低潮 (Low Tide),TAO,Tai O (大澳),2023
25/1/2023,18:16,25/1/2023 18:16,1.05,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
25/1/2023,19:28,25/1/2023 19:28,0.99,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
25/1/2023,23:53,25/1/2023 23:53,2.38,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
25/1/2023,23:57,25/1/2023 23:57,2.38,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
25/1/2023,23:57,25/1/2023 23:57,2.41,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
25/1/2023,23:59,25/1/2023 23:59,2.44,高潮 (High Tide),SPW,Shek Pik (石壁),2023
26/1/2023,0:05,26/1/2023 0:05,2.34,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
26/1/2023,0:07,26/1/2023 0:07,2.29,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
26/1/2023,0:09,26/1/2023 0:09,2.45,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
26/1/2023,0:19,26/1/2023 0:19,2.53,高潮 (High Tide),TAO,Tai O (大澳),2023
26/1/2023,0:20,26/1/2023 0:20,2.5,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
26/1/2023,0:33,26/1/2023 0:33,2.32,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
26/1/2023,0:33,26/1/2023 0:33,2.4,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
26/1/2023,0:40,26/1/2023 0:40,2.69,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
26/1/2023,6:50,26/1/2023 6:50,0.53,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
26/1/2023,6:51,26/1/2023 6:51,0.53,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
26/1/2023,7:02,26/1/2023 7:02,0.45,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
26/1/2023,7:14,26/1/2023 7:14,0.5,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
26/1/2023,13:35,26/1/2023 13:35,1.65,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
26/1/2023,13:35,26/1/2023 13:35,1.7,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
26/1/2023,13:51,26/1/2023 13:51,1.75,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
26/1/2023,13:52,26/1/2023 13:52,1.61,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
26/1/2023,14:00,26/1/2023 14:00,1.64,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
26/1/2023,14:26,26/1/2023 14:26,1.74,高潮 (High Tide),TAO,Tai O (大澳),2023
26/1/2023,14:28,26/1/2023 14:28,1.7,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
26/1/2023,15:02,26/1/2023 15:02,1.82,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
26/1/2023,17:58,26/1/2023 17:58,1.27,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
26/1/2023,18:00,26/1/2023 18:00,1.11,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
26/1/2023,18:03,26/1/2023 18:03,1.06,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
26/1/2023,18:03,26/1/2023 18:03,1.11,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
26/1/2023,18:11,26/1/2023 18:11,1.12,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
26/1/2023,18:21,26/1/2023 18:21,1.11,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
26/1/2023,18:22,26/1/2023 18:22,1.11,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
26/1/2023,18:29,26/1/2023 18:29,1.1,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
26/1/2023,18:39,26/1/2023 18:39,1.09,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
26/1/2023,19:07,26/1/2023 19:07,1.06,低潮 (Low Tide),TAO,Tai O (大澳),2023
26/1/2023,19:16,26/1/2023 19:16,1.06,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
26/1/2023,20:23,26/1/2023 20:23,0.96,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
27/1/2023,0:40,27/1/2023 0:40,2.11,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
27/1/2023,0:44,27/1/2023 0:44,2.14,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
27/1/2023,0:45,27/1/2023 0:45,2.12,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
27/1/2023,0:46,27/1/2023 0:46,2.16,高潮 (High Tide),SPW,Shek Pik (石壁),2023
27/1/2023,0:56,27/1/2023 0:56,2.08,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
27/1/2023,0:59,27/1/2023 0:59,2.03,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
27/1/2023,0:59,27/1/2023 0:59,2.2,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
27/1/2023,1:07,27/1/2023 1:07,2.25,高潮 (High Tide),TAO,Tai O (大澳),2023
27/1/2023,1:08,27/1/2023 1:08,2.22,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
27/1/2023,1:21,27/1/2023 1:21,2.06,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
27/1/2023,1:21,27/1/2023 1:21,2.13,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
27/1/2023,1:23,27/1/2023 1:23,2.41,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
27/1/2023,14:27,27/1/2023 14:27,1.72,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
27/1/2023,14:27,27/1/2023 14:27,1.77,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
27/1/2023,14:38,27/1/2023 14:38,1.83,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
27/1/2023,14:39,27/1/2023 14:39,1.69,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
27/1/2023,14:46,27/1/2023 14:46,1.72,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
27/1/2023,14:48,27/1/2023 14:48,1.72,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
27/1/2023,14:51,27/1/2023 14:51,1.74,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
27/1/2023,14:52,27/1/2023 14:52,1.74,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
27/1/2023,14:55,27/1/2023 14:55,1.73,高潮 (High Tide),SPW,Shek Pik (石壁),2023
27/1/2023,15:06,27/1/2023 15:06,1.8,高潮 (High Tide),TAO,Tai O (大澳),2023
27/1/2023,15:09,27/1/2023 15:09,1.76,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
27/1/2023,15:45,27/1/2023 15:45,1.86,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
27/1/2023,19:00,27/1/2023 19:00,1.16,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
27/1/2023,19:01,27/1/2023 19:01,1.11,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
27/1/2023,19:01,27/1/2023 19:01,1.16,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
27/1/2023,19:01,27/1/2023 19:01,1.32,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
27/1/2023,19:10,27/1/2023 19:10,1.17,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
27/1/2023,19:21,27/1/2023 19:21,1.15,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
27/1/2023,19:21,27/1/2023 19:21,1.15,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
27/1/2023,19:33,27/1/2023 19:33,1.14,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
27/1/2023,19:42,27/1/2023 19:42,1.13,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
27/1/2023,20:10,27/1/2023 20:10,1.1,低潮 (Low Tide),TAO,Tai O (大澳),2023
27/1/2023,20:28,27/1/2023 20:28,1.09,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
27/1/2023,21:19,27/1/2023 21:19,0.96,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
28/1/2023,1:28,28/1/2023 1:28,1.81,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
28/1/2023,1:32,28/1/2023 1:32,1.83,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
28/1/2023,1:32,28/1/2023 1:32,1.85,高潮 (High Tide),SPW,Shek Pik (石壁),2023
28/1/2023,1:34,28/1/2023 1:34,1.82,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
28/1/2023,1:50,28/1/2023 1:50,1.79,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
28/1/2023,1:54,28/1/2023 1:54,1.75,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
28/1/2023,1:54,28/1/2023 1:54,1.91,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
28/1/2023,1:55,28/1/2023 1:55,1.93,高潮 (High Tide),TAO,Tai O (大澳),2023
28/1/2023,1:57,28/1/2023 1:57,1.9,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
28/1/2023,2:06,28/1/2023 2:06,2.07,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
28/1/2023,2:14,28/1/2023 2:14,1.76,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
28/1/2023,2:14,28/1/2023 2:14,1.82,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
28/1/2023,15:24,28/1/2023 15:24,1.79,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
28/1/2023,15:24,28/1/2023 15:24,1.84,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
28/1/2023,15:29,28/1/2023 15:29,1.77,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
28/1/2023,15:30,28/1/2023 15:30,1.92,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
28/1/2023,15:35,28/1/2023 15:35,1.8,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
28/1/2023,15:35,28/1/2023 15:35,1.8,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
28/1/2023,15:38,28/1/2023 15:38,1.82,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
28/1/2023,15:40,28/1/2023 15:40,1.81,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
28/1/2023,15:42,28/1/2023 15:42,1.81,高潮 (High Tide),SPW,Shek Pik (石壁),2023
28/1/2023,15:48,28/1/2023 15:48,1.87,高潮 (High Tide),TAO,Tai O (大澳),2023
28/1/2023,15:53,28/1/2023 15:53,1.83,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
28/1/2023,16:24,28/1/2023 16:24,1.91,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
28/1/2023,20:08,28/1/2023 20:08,1.16,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
28/1/2023,20:08,28/1/2023 20:08,1.21,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
28/1/2023,20:18,28/1/2023 20:18,1.2,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
28/1/2023,20:20,28/1/2023 20:20,1.36,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
28/1/2023,20:30,28/1/2023 20:30,1.21,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
28/1/2023,20:48,28/1/2023 20:48,1.18,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
28/1/2023,20:52,28/1/2023 20:52,1.18,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
28/1/2023,21:04,28/1/2023 21:04,1.15,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
28/1/2023,21:11,28/1/2023 21:11,1.16,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
28/1/2023,21:27,28/1/2023 21:27,1.11,低潮 (Low Tide),TAO,Tai O (大澳),2023
28/1/2023,21:50,28/1/2023 21:50,1.09,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
28/1/2023,22:22,28/1/2023 22:22,0.96,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
29/1/2023,2:31,29/1/2023 2:31,1.53,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
29/1/2023,2:35,29/1/2023 2:35,1.52,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
29/1/2023,2:35,29/1/2023 2:35,1.55,高潮 (High Tide),SPW,Shek Pik (石壁),2023
29/1/2023,2:37,29/1/2023 2:37,1.53,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
29/1/2023,2:55,29/1/2023 2:55,1.7,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
29/1/2023,2:58,29/1/2023 2:58,1.6,高潮 (High Tide),TAO,Tai O (大澳),2023
29/1/2023,3:00,29/1/2023 3:00,1.57,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
29/1/2023,3:11,29/1/2023 3:11,1.51,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
29/1/2023,3:12,29/1/2023 3:12,1.47,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
29/1/2023,3:12,29/1/2023 3:12,1.63,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
29/1/2023,3:23,29/1/2023 3:23,1.48,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
29/1/2023,3:23,29/1/2023 3:23,1.54,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
29/1/2023,16:22,29/1/2023 16:22,1.87,高潮 (High Tide),KLW,Ko Lau Wan (高流灣),2023
29/1/2023,16:22,29/1/2023 16:22,1.85,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
29/1/2023,16:22,29/1/2023 16:22,1.92,高潮 (High Tide),TPK,Tai Po Kau (大埔滘),2023
29/1/2023,16:23,29/1/2023 16:23,2.01,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
29/1/2023,16:25,29/1/2023 16:25,1.88,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
29/1/2023,16:27,29/1/2023 16:27,1.87,高潮 (High Tide),QUB,Quarry Bay (?魚涌),2023
29/1/2023,16:28,29/1/2023 16:28,1.89,高潮 (High Tide),KCT,Kwai Chung (葵涌),2023
29/1/2023,16:30,29/1/2023 16:30,1.89,高潮 (High Tide),MWC,Ma Wan (馬灣),2023
29/1/2023,16:31,29/1/2023 16:31,1.89,高潮 (High Tide),SPW,Shek Pik (石壁),2023
29/1/2023,16:37,29/1/2023 16:37,1.94,高潮 (High Tide),TAO,Tai O (大澳),2023
29/1/2023,16:41,29/1/2023 16:41,1.9,高潮 (High Tide),CLK,Chek Lap Kok (赤?角),2023
29/1/2023,16:41,29/1/2023 16:41,1.97,高潮 (High Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
29/1/2023,22:22,29/1/2023 22:22,1.15,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
29/1/2023,22:22,29/1/2023 22:22,1.32,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
29/1/2023,22:36,29/1/2023 22:36,1.15,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
29/1/2023,22:41,29/1/2023 22:41,1.12,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
29/1/2023,22:44,29/1/2023 22:44,1.12,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
29/1/2023,22:49,29/1/2023 22:49,1.09,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
29/1/2023,22:56,29/1/2023 22:56,1.08,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
29/1/2023,23:07,29/1/2023 23:07,1.05,低潮 (Low Tide),TAO,Tai O (大澳),2023
29/1/2023,23:23,29/1/2023 23:23,1.01,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
29/1/2023,23:48,29/1/2023 23:48,0.92,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
30/1/2023,2:05,30/1/2023 2:05,1.13,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
30/1/2023,2:05,30/1/2023 2:05,1.18,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
30/1/2023,4:21,30/1/2023 4:21,1.35,低潮 (Low Tide),TBT,Tsim Bei Tsui (尖鼻咀),2023
30/1/2023,5:00,30/1/2023 5:00,1.3,低潮 (Low Tide),CCH,Cheung Chau (長洲),2023
30/1/2023,5:00,30/1/2023 5:00,1.28,低潮 (Low Tide),TMW,Tai Miu Wan (大廟灣),2023
30/1/2023,5:02,30/1/2023 5:02,1.44,低潮 (Low Tide),WAG,Waglan Island (橫瀾島),2023
30/1/2023,5:06,30/1/2023 5:06,1.31,低潮 (Low Tide),QUB,Quarry Bay (?魚涌),2023
30/1/2023,5:06,30/1/2023 5:06,1.31,低潮 (Low Tide),SPW,Shek Pik (石壁),2023
30/1/2023,5:07,30/1/2023 5:07,1.32,低潮 (Low Tide),KCT,Kwai Chung (葵涌),2023
30/1/2023,5:08,30/1/2023 5:08,1.3,低潮 (Low Tide),MWC,Ma Wan (馬灣),2023
30/1/2023,5:14,30/1/2023 5:14,1.3,低潮 (Low Tide),CLK,Chek Lap Kok (赤?角),2023
30/1/2023,5:16,30/1/2023 5:16,1.34,低潮 (Low Tide),TAO,Tai O (大澳),2023
30/1/2023,8:27,30/1/2023 8:27,1.14,低潮 (Low Tide),KLW,Ko Lau Wan (高流灣),2023
30/1/2023,8:27,30/1/2023 8:27,1.18,低潮 (Low Tide),TPK,Tai Po Kau (大埔滘),2023
30/1/2023,17:13,30/1/2023 17:13,1.93,高潮 (High Tide),TMW,Tai Miu Wan (大廟灣),2023
30/1/2023,17:14,30/1/2023 17:14,2.09,高潮 (High Tide),WAG,Waglan Island (橫瀾島),2023
30/1/2023,17:15,30/1/2023 17:15,1.96,高潮 (High Tide),CCH,Cheung Chau (長洲),2023
